PINOCHET|AMORÓS, MARIO|EDICIONES B|24000 |Biografía|
PIÑEN|DANIELA CATRILEO |PEZ ESPIRAL |12000 |LITERATURA CHILENA|
PLAGAS Y PUEBLOS|WILLIAM HARDY MCNEILL|SIGLO XXI|26000 |Historia|Una plaga desmoralizó al ejército ateniense durante las guerras del Peloponeso; otra plaga asoló el Imperio romano antes de su decadencia y, en el siglo XVI, la viruela fue el arma decisiva que permitió a Hernán Cortés, con tan solo seiscientos hombres, conquistar el Imperio azteca, cuyos súbditos eran millones. En 1918, una epidemia de gripe arrebató más vidas norteamericanas que todas las batallas de la Primera Guerra Mundial.
PLAZA DE ARMAS EL CORAZON DE SANTIAGO|GUTIERREZ, VOLKER|LIBERALIA|9000 |INFANTIL|Escrito por el periodista y especialista en historia de la ciudad, Vólker Gutiérrez, el libro invita a recorrer la Plaza de Armas de Santiago y a conocer su patrimonio, arquitectura, pasado y presente. A través de diversos hitos, anécdotas y datos curiosos, y las atractivas ilustraciones de Pati Aguilera, Plaza de Armas, el corazón de Santiago es una entretenida y documentada forma de conocer parte importante de nuestra historia.
PLEGARIAS ATENDIDAS|CAPOTE, TRUMAN|DEBOLS!LLO|6000 |LITERATURA UNIVERSAL|
POBLACIÓN FLOTANTE|ARAYA, CARLOS|EMECE|15500 |LITERATURA CHILENA|Un bus que transporta mineros, cesantes, videntes, turistas e inmigrantes, atraviesa la carreteraPanamericana con dirección al norte de Chile, pero durante el viaje se cruza con un frente de mal tiempoque pone en jaque su llegada a destino.Con una prosa seca y precisa, Carlos Araya Díaz desarrolla un relato que explora en el tiempo, la geografía y las contradicciones del Chile contemporáneo. Un mosaico construido a través de las voces de dos tripulantes y sesenta pasajeros que sueñan con los espejismos del desierto.
POBRES DIABLOS|GEISSE, CRISTIAN |EMECE|15500 |LITERATURA CHILENA|Si el fervor religioso y los cantos espirituales son producciones artísticas usualmente relacionadas con el antiguo mundo campesino, lo son aun más aquellas historias que se vinculan con el demonio, el diablo, Satanás o Belcebú. Da lo mismo el nombre, la figura demoníaca ha estado presente desde hace mucho en el imaginario popular para tentar a los seres humanos con las más bajas pasiones de la carne. Pero también con la memoria, ese largo relato de los tropiezos de la humanidad. Como los viejos contadores de historias, Geisse goza de un oído privilegiado que le permite comprender el mundo a través de la entonación de las más diversas formas en que el castellano se presenta en nuestro país. Porque, de un modo similar al cine de Raúl Ruiz, estos relatos representan nuestra sensibilidad llena de hiatos, olvidos, picardías y astucias. Los notables cuentos de Pobres diablos van de las luces prístinas a los más oscuros laberintos del alma, con el tono de una conversación de cantina, sin más razón que el gozo que las historias preñadas de delirio insufla a quienes las despliegan.Reunidos por primera vez en este libro, los textos de los tres libros de cuentos de Cristian Geisse (dos publicados, pero inencontrables y uno inédito, ganador del Premio Mejores Obras Literarias del CNCA el año 2017) son la prueba viva de que estamos en presencia de uno de los proyectos más sólidos y sorprendentes de la literatura chilena contemporánea
PODER EL|BERTRAND RUSSELL|RBA|18500 |FILOSOFIA|El filósofo británico Bertrand Russell analiza uno de los temas esenciales de la civilización humana: el poder. El autor analiza sus mecanismos y sus diversas manifestaciones, utilizando en esta apasionante indagación la historia, la sociología y la filosofía.
PODRIAS|JOANA RASPALL|TAKATUKA|17500 |INFANTIL|El color de la piel, la lengua, la comida, la ropa, los juegos... todo podría ser diferente, si hubiéramos nacido en otro lugar. Algunas cosas podrían ser mejores, otras peores, pero lo cierto es todos somos seres humanos con sentimientos y necesidades comunes, y que nadie está a salvo de posibles desgracias. Es por eso que la solidaridad con el que sufre la desgracia en cualquiera de sus formas debería ser el primer imperativo de todos y todas. Esta sencilla reflexión en forma de verso sobre la condición humana, dirigida a pequeños y a adultos, es un emotivo homenaje a todas las personas que han tenido que abandonar su casa involuntariamente.
POEMA DE CHILE|MISTRAL, GABRIELA|LA POLLERA|13500 |POESÍA|El Poema de Chile es quizás una de las obras a la que más tiempo le dedicó Gabriela Mistral. En ella, la poeta se reencuentra con ese país que dejó cuando partió de Chile y se aproxima a su esencia, escribiendo sobre la relación entre la naturaleza y las culturas que lo habitan.
POEMAS|POE, EDGAR ALLAN|VISOR LIBROS |12800 |POESÍA|La vida y la personalidad de  Poe  oston, 1809-Baltimore, 1848) han convocado tanta atención como su obra, lo que lo ha convertido en un personaje de leyenda. Las duras circunstancias de su existencia se complicaron aún más con la enfermedad y la muerte de su joven esposa Virginia Clemm  en 1847.  Poe  murió dos años después.  Poeta de una poderosa invención, aparentemente desarraigado de la sociedad de su época, en realidad es un intérprete lucidísimo de su tiempo. Mientras en Europa, gracias a  Baudelaire y  Mallarmé  que le admiraban profundamene, nacía el mito de  Poe  como poeta maldito con rasgos románticos o como simbolista, en América estaba considerado como un poeta descarriado. Desde los estudios que  T. S. Eliot  dedicó a su obra, ésta quedó situada en un lugar de honor de la poesía americana.
POEMAS|HUIDOBRO, VICENTE|LOM|2500 |POESÍA|Selección de poemas realizada por Federico Schopf, de entre la última obra de Huidobro, y acompañada de un prólogo en el que se explica el desarrollo de su poesía.
POEMAS 1913 1916|MAYAKOVSKI, VLADIMIR|VISOR LIBROS |13000 |POESÍA|Vladimir Mayakovski (1893-1930), durante los años de la primera guerra mundial alcanzó notable notoriedad por su fulgurante personalidad, su tendencia a escandalizar a los burgueses, pero sobre todo por su poesía increíble, que ya hacia 1913 muestra el sello maduro de su estilo único. En este primer tomo de su poesía que publicamos, recogemos su obra desde 1913 a 1916, donde nos muestra sus versos más frescos, rotundos y arrolladores. En esta misma colección ya se publicó otro tomo (nº30) con su obra más revolucionaria que abarca desde 1917 a 1930, en esta última fecha se suicidó en Moscú. Traducción directa del ruso de José Fernández Sánchez.
POEMAS 1917 -1930|MAYAKOVSKI, VLADIMIR|VISOR LIBROS |13000 |POESÍA|Vladimir Mayakovski (1893 - 1930), durante la Primera Guerra Mundial alcanzó notable notoriedad por su fulgurante personalidad, su tendencia a escandalizar a los burgueses, pero sobretodo por su poesía increíble, que ya hacia 1913 muestra el sello maduro de su estilo único.
POEMAS ÁRTICOS|VICENTE HUIDOBRO|UDP|6900 |POESÍA|“Fiel a sí mismo y al espíritu de su época, Huidobro privilegió la imagen por sobre todos los recursos de la poesía. Poemas árticos está armado según este propósito: una imagen tras otra sin más vínculo que los espacios en blanco que las separan. Son versos sorprendentes, que no desdeñan la belleza. Su efectividad hace pensar en la inspiración y, por equivalencia, en la voladura de la mente”.Roberto Merino“Huidobro proviene del pensamiento poético iniciado por Baudelaire y Mallarmé, y antes de ellos, Edgar Allan Poe: el poema como una pura creación del espíritu, no hecho imitando la naturaleza, sino los procedimientos de la naturaleza”.
POEMAS DE ALBERTO CAEIRO|PESSOA, FERNANDO|VISOR LIBROS |12800 |POESÍA|Fernando Pessoa (Lisboa, 1888-1935), es autor de una de las obras poéticas más sugerentes y trascendentales de nuestro siglo. Abierta a las corrientes más innovadoras, su poesía es sensual e intuitiva, mágica y abstracta. Alberto Caeiro, uno de los heterónimos en los que Pessoa se desdoblaba en su obra, fue poeta bucólico, maestro de Ricardo Reis y de Álvaro de Campos, que se aplicó a una reconstrucción ideal del paganismo, en su esencia absoluta, tal como un filósofo antimetafísico. La poesía de Pessoa está considerada como la expresión más cabal de las crisis contemporáneas del espíritu, concretándola en la desintegración del propio individuo.
POEMAS EROTICOS|BRECHT, BERTOLT|VISOR LIBROS |12800 |POESÍA| Bertolt Brecht, es uno de los más grandes dramaturgos de la primera mitad de nuestro siglo. No tanto por su teoría y praxis del como por la capacidad de crear conflictos emblemáticos, en los cuales se expresan las figuras y los mitos principales de nuestro tiempo. También la obra del Brecht poeta, posiblemente de más calidad que la teatral, tiene sus raíces en el lenguaje dramático; y es por ello, con tanta frecuencia, monólogo, balada, lied. Pero es también choque de afirmaciones, dialéctica abreviada. Cuando más desnuda, común e injuriosamente es la palabra, más recibe la violencia de la iluminación a la que está sometida la capacidad de alcanzar la incandescencia. Poesía de muchas voces y afirmaciones (desde la áspera o trabada de la juventud a la martilleante y estridente de la madurez, pasando por los de los últimos años), vuelve la espalda a la tradición europea del último simbolismo y del surrealismo para asumir, tal y como B. dice, , y explora todas las posibilidades rítmicas que se alejen de la melodía.
POESÍA ANTI-PATRIARCAL|GERTRUDE STEIN|ALQUIMIA|13000 |POESÍA|Una de las preocupaciones centrales en la monumental obra de Gertrude Stein fue restablecer los significados originales de las palabras. Y para lograrlo reformula la sintaxis de su época: interviene las convenciones de puntuación y montaje, experimenta fórmulas sonoras. El resultado es un estilo único plagado de destellos punzantes, donde discurso y estética se funden, hacen simbiosis.Esta vocación ha sido interpretada como una reelaboración feminista del lenguaje patriarcal. Poesía Anti Patriarcal reúne precisamente los textos de Stein que tenían como horizonte aquella vocación. Los extensos poemas hasta la fecha inéditos en español: Before the Flowers of Friendship Faded Frienship Faded y Patriarcal Poetry; y el precursor relato-ensayo: Miss Furr and Miss Skeene, inscrita como una de las primeras historias de revelación homosexual.
POESIA REUNIDA|STEVENDS, WALLACE|LUMEN|26000 |POESÍA|La edición definitiva de la obra de Wallace Stevens, uno de los mejores poetas del siglo XX cuya sensibilidad aún resuena en nuestros días.
POESÍA REUNIDA - LIHN|ENRIQUE LIHN|UDP|16000 |POESÍA|La poesía me ha dado otra especie de trabajo. Aunque las dificultades que presenta sean inagotables, un buen día uno se ha instalado en ella y empieza a luchar con esas dificultades desde adentro. Se trata, simplemente, de tener algo que decir –una emoción dominante basta y a veces sobra– y de saber hacerlo, empleándose a fondo en el manipuleo de una sustancia ilimitada que se adhiere al lenguaje vivificándolo. El crecimiento de un árbol no difiere del desarrollo de un poeta. El poeta es el escritor en estado de naturaleza.
POESIA SITUACION IRREGULAR|LIHN, ENRIQUE |VISOR LIBROS |15200 |POESÍA|   Enrique Lihn es una de las voces imprescindibles de la poesía hispanoamericana del siglo XX. Nació en Santiago de Chile en 1929. Además de poeta, fue cuentista, ensayista y novelista. Su libro de 1963, La pieza oscura, es considerado una de las obras fundamentales de la poesía chilena. En 1966, Poesía de paso obtuvo el Premio Casa de las Américas de Cuba. Otras obras suyas destacadas son La musiquilla de las pobres esferas (1969) y A partir de Manhattan (1979). Por más de 15 años fue profesor investigador del Centro de Estudios Humanísticos de la Universidad de Chile. En el período de la dictadura militar publicó una de las obras más significativas de la literatura testimonial chilena: El paseo Ahumada (1983). Después de ser diagnosticado con cancer terminal, Enrique Lihn se abocó a su útltimo libro: Diario de Muerte. Roberto Bolaño dijo sobre Lihn: Es un poeta mayor del siglo XX en nuestra lengua. En una antología que se haga el año 2050 de la poesía en español no puede faltar Enrique Lihn. Este gran poeta chileno falleció en Santiago el 10 de julio de 1988.
POESIA VIOLETA PARRA (3A EDICIÓN)|VIOLETA PARRA|UV|12000 |POESÍA|Este libro reúne la creación poética de toda una vida, incluyendo sus composiciones más famosas, también sus décimas autobiográficas, junto con textos inéditos, entre otros. Sus poemas –mucho más que meras letras de canciones– recogen el caudal de la tradición oral chilena y le suman su talento innato, su genialidad sin pretensiones. Sus poemas le dan alas al desgarro y también al júbilo, sus poemas vuelan y alcanzan los abismos del ser y las cimas del sonido y el sentido. Las páginas de este libro invitan a una nueva lectura de la obra de Violeta Parra, en la que cada poema se presenta al lector con todo su valor estilístico y su potencia humana y se sostiene en la página como palabra erguida”, que es como Octavio Paz definió a la verdadera poesía.
POESIAS PICARESCAS|DE QUEVEDO, FRANCISCO|VISOR LIBROS |18200 |POESÍA|Los poemas de este libro son la radiografía social de una época en constante crisis, entre el poder de unos y el de otros. Es el discurso contra la hipocresñia y la vanidad. este libro es a la vez una variación de dos libros o dos miradas del autor. La primera, Poesía voluptuosa, contiene una colección de poemas que llevan el sello de auténticos, cuyo tema principal es el erotismo. La segunda, Poesías picarescas inéditas, publicadas en 1873, es una recopilación de textos también eróticos, donde figuran veinticuatro poemas desconocidos o inéditos.
POETA CHILENO|ZAMBRA ALEJANDRO|ANAGRAMA|16900 |LITERATURA CHILENA|Durante buena parte de esta novela Gonzalo es un poetastro que quiere ser poeta y un padrastro que se comporta como si fuera el padre biológico de Vicente, un niño adicto a la comida para gatos que años más tarde se niega a estudiar en la universidad porque su sueño principal es convertirse –también– en poeta, a pesar de los consejos de Carla, su orgullosamente solitaria madre, y de León, un padre mediocre dedicado a coleccionar autitos de juguete.El poderoso mito de la poesía chilena –un personaje secundario dice, aludiendo a los veredictos de la Academia Sueca, que los chilenos son bicampeones mundiales de poesía– es revisitado y cuestionado por Pru, una periodista gringa que se convierte en testigo accidental de ese esquivo e intenso mundo de héroes e impostores literarios.«La verdadera seriedad es cómica», decía Nicanor Parra, y esta novela sobre poetas que desprecian las novelas lo demuestra brillantemente. El laberinto masculino actual, los trágicos vaivenes del amor, las familias –o familiastras– fugaces, la omnipresente descon?anza en instituciones y autoridades, el deseo valiente y obcecado de pertenecer a una comunidad en parte imaginaria, el sentido de escribir y de leer en un mundo hostil que parece desmoronarse a toda velocidad... Son muchos los temas que este libro hermoso, contundente y desenfadado pone encima de la mesa. Autor de obras que se han vuelto emblemáticas, como Bonsái, Formas de volver a casa, Mis documentos o Facsímil, Alejandro Zambra regresa en grande a la novela con este libro que lo confirma como una de las voces fundamentales de la literatura latinoamericana en lo que va de siglo.
POETA EN NUEVA YORK|GARCIA LORCA,  FEDERICO |LOSADA|10000 |POESÍA|Ha de revisarse con sumo cuidado el libro Poeta en Nueva York (escrito en Estados Unidos entre los años 1929 y 1930 y publicado póstumamente en 1940), donde es posible comprobar como el poeta advierte proféticamente sobre los peligros de la deshumanización, de la masificación, de la mecanización, de los posibles desastres ecológicos y de la cosificación del habitante de las macrociudades aparentemente fantásticas, aunque yermas en lo que a emociones y sentimientos se refiere. Lo mismo cuando señala el advenimiento de una civilización que hace del dinero su dios omnipotente y olvida el amor, la justicia y la generosidad como piedras fundadoras de toda sociedad y hasta de las instituciones más sagradas como la iglesia o el estado.
POETAS VOLADORES DE LUCES|LIHN, ENRIQUE|OVEROL|11000 |POESÍA|El opúsculo …, poetas, voladores de luces (1982), editado únicamente en Italia con un tiraje restringido de 151 ejemplares, se publica por primera vez en Chile en el presente volumen. Se trata, quizás, del único poema visual de Enrique Lihn, una faceta inusitada dentro de su producción. Está acompañado aquí de una amplia recopilación de poemas dispersos, encontrados en periódicos, revistas, antologías y ediciones artesanales, que no forman parte de los libros individuales del autor.
POLITICA E IDEOLOGIA EN LA TEORIA MARXISTA|ERNESTO LACLAU|SIGLO XXI|20000 |FILOSOFIA|Reconocido internacionalmente como uno de los mayores pensadores políticos del cambio de siglo, Laclau en esta obra desarrolla enfoques altamente innovadores en el análisis marxista que desgranan las implicaciones sobre la derrota del socialismo y la perspectiva de su posible recuperación. El autor polemiza con Frank y Wallerstein sobre el carácter de las formaciones sociales periféricas, negando que la simple existencia de relaciones de mercado permita afirmar el carácter capitalista de América Latina desde el siglo xvi. También analiza la naturaleza del Estado burgués, como instancia política autónoma, en los países desarrollados, resumiendo y criticando las aportaciones de Ralph Miliband y Nicos Poulantzas, así como la polémica mantenida por ambos autores, sin olvidar la cuestión del fascismo y la ideología. Desde el desarrollo de la noción althusseriana de «interpelación» ideológica, el autor realiza un análisis de los mecanismos ideológicos del fascismo que culmina con la exposición y crítica del «reduccionismo de clase», error teórico que constituiría la otra cara del economicismo y explicaría la derrota del movimiento obrero frente al fascismo. Por último aplica las categorías así elaboradas a la construcción de un concepto de populismo capaz de explicar simultáneamente sus orígenes sociales y su capacidad de fascinación y movilización.
POLITICA E IDEOLOGIA EN LA TEORIA MARXISTA|LACLAU, ERNESTO|SIGLO XXI|23516 |FILOSOFIA|Reconocido internacionalmente como uno de los mayores pensadores políticos del cambio de siglo, Laclau en esta obra desarrolla enfoques altamente innovadores en el análisis marxista que desgranan las implicaciones sobre la derrota del socialismo y la perspectiva de su posible recuperación. El autor polemiza con Frank y Wallerstein sobre el carácter de las formaciones sociales periféricas, negando que la simple existencia de relaciones de mercado permita afirmar el carácter capitalista de América Latina desde el siglo xvi. También analiza la naturaleza del Estado burgués, como instancia política autónoma, en los países desarrollados, resumiendo y criticando las aportaciones de Ralph Miliband y Nicos Poulantzas, así como la polémica mantenida por ambos autores, sin olvidar la cuestión del fascismo y la ideología. Desde el desarrollo de la noción althusseriana de «interpelación» ideológica, el autor realiza un análisis de los mecanismos ideológicos del fascismo que culmina con la exposición y crítica del «reduccionismo de clase», error teórico que constituiría la otra cara del economicismo y explicaría la derrota del movimiento obrero frente al fascismo. Por último aplica las categorías así elaboradas a la construcción de un concepto de populismo capaz de explicar simultáneamente sus orígenes sociales y su capacidad de fascinación y movilización.
POLITICA POLICIA Y DEMOCRACIA|RANCIERE, JACQUES|LOM|5000 |FILOSOFIA|En la coyuntura post 1989, el fin de un mundo cortado en dos fue saludado como el triunfo histórico definitivo de la democracia. La democracia triunfante se declaraba simplemente como el arte de lo posible. Y esta identificación se daba un nombre: el consenso. Sin embargo, los procesos identitarios tensaron dicho consenso. Así el pensamiento democrático se encuentra atrapado entre un “liberalismo” oficial, que ha vuelto a tomar a cuenta del mercado mundial la fe marxista en la necesidad económica y el sentido irreversible de la historia, y un catastrofismo intelectual que nos anuncia que la democracia es el mal secreto que arruina los principios mismos de la filiación y de la tradición humanas
EL POLÍTICO Y EL CIENTÍFICO |WEBER, MAX|ALIANZA|16101 |SOCIOLOGIA|En los trabajos que componen El político y el científico -precedidos en esta edición por un prólogo de Raymond Aron-, Max Weber (1864-1920) reflexiona acerca de la contraposición entre el quehacer del investigador y el comportamiento del hombre de acción.
POLITICOS SACERDOTES|OSHO|KAIROS|17000 |ENSAYO|Osho nos invita a examinar –a través de su agudo lente– la profunda influencia de la religión y la política en la sociedad y, en particular, en nuestro mundo interior. Desvela que hemos interiorizado y adoptado como nuestros los valores y sistemas de creencias de los «poderes fácticos», encasillándonos y aprisionándonos, cercenando trágicamente nuestra libertad y visión del mundo. Existe, no obstante, la posibilidad de un mundo nuevo; pero solo si entendemos con claridad cómo ha funcionado hasta ahora el rol manipulador de los clérigos y los políticos y nos responsabilizamos y tenemos el coraje de convertirnos en un nuevo tipo de ser humano.
PONCE LEROU|COFRE,VICTOR|CATALONIA|17500 |ENSAYO|La estrecha complicidad con su suegro, Augusto Pinochet, que le valió el apodo de “yernísimo” durante el régimen militar. Sus años en Conaf y Corfo. Las acusaciones sobre irregularidades que lo obligaron a renunciar a sus cargos públicos en dictadura. La ofensiva en la pampa nortina que le permitió conseguir de golpe el mando de SQM, la compañía que en 2018 ostentaba una significativa porción del mercado mundial del litio, el “petróleo blanco”. Sus vínculos con la derecha y los que laboriosamente tejió con sus adversarios en la izquierda. Sus amigos y sus célebres enemigos. Los sospechosos manejos bursátiles en el caso Cascadas. El escándalo de las platas negras del financiamiento de la política, que derrumbaron su estrategia de bajo perfil. Gracias a una investigación periodística de cinco años, con más de cien entrevistas a testigos y protagonistas, una minuciosa revisión de archivos y el hallazgo de importante material inédito, el autor consigue el más detallado retrato publicado hasta ahora sobre Julio Ponce Lerou, una de las figuras más enigmáticas e influyentes de la historia reciente chilena. En un relato ágil donde confluyen políticos, empresarios, autoridades, altos ejecutivos, campesinos y lobistas, Víctor Cofré reconstruye decenas de episodios sobre un hombre que, pese a los escándalos, sigue manejando SQM a través de un entramado societario que culmina en un fideicomiso anclado en el paraíso fiscal de las Islas Vírgenes Británicas.
POR AMOR O LA FUERZA|CRISTINA MORINI|TRAFICANTES DE SUEÑOS|15500 |FEMINISMO|La feminización del trabajo se ha convertido en el nuevo paradigma del trabajo contemporáneo. Esta es la afirmación radical y el apriori político a partir del cual arranca este libro. Pero por feminización no se debe entender sólo la incorporación masiva de las mujeres al mercado de trabajo, sino sobre todo la nueva centralidad laboral que han adquirido las competencias que tradicionalmente les eran propias: la reproducción y los cuidados. Afectos, comunicación, implicación personal, son hoy precondiciones de «nuestra vida puesta a trabajar». Se describe, de este modo, un paisaje perverso y simétrico, en el que a la precarización del trabajo le corresponde una máxima flexibilidad e implicación en la prestación laboral y en el que la absorción de la subjetividad en el trabajo se refleja en la crisis profunda de la reproducción social.¿Hemos caído, entonces, en el fondo de una nueva jaula de hierro que ha hecho presa en las entrañas de la vida, en lo que históricamente era propio de las mujeres? ¿No es acaso este avance de la subsunción capitalista sobre la reproducción, y por ende sobre la vida, el sinónimo inevitable de la explotación total? Lejos de este resultado, lo que Morini enseña son las posibilidades inéditas para una subversión también implícita en esta transformación.
POR LA HUMANIDAD FUTURA|MISTRAL, GABRIELA|LA POLLERA|14000 |POESÍA|Desde los diferentes países donde residió a lo largo de su vida y en los que se compenetró con la cultura, las personas y los niños, Gabriela Mistral escribió cientos de artículos que abordan temas de contingencia política, social o del ámbito de la pedagogía.
POR LA PATRIA|ELTIT, DIAMELA|SEIX BARRAL|10800 |LITERATURA CHILENA|Coya, personaje reducto de una historia mestiza y convulsa, se convierte en el centro de una memoria que apunta a los nudos familiares, mediante sucesivas visiones de un ser victimado por el poder. Coya, deviene en Coa en una aguda polifonía donde el relato emerge como la gran opera del lenguaje patrio.
POR QUE DEBO PROTEGER LA NATURALEZA| GREEN JEN|ANAYA|11000 |INFANTIL|¿Por qué es importante cuidar la naturaleza? ¿Qué podemos hacer nosotros para protegerla? Acompaña a los protagonistas de esta historia y encontrarás las respuestas a esas preguntas. El libro incluye notas para padres y profesores, así como actividades lúdicas que ayudarán a reforzar su contenido.
POR QUÉ FRACASAN LOS PAÍSES|DARON ACEMOGLU|DEUSTO  | 26000 |ENSAYO|
POR QUE IMPORTA LA FILOSOFIA|PEÑA, CARLOS|TAURUS|11000 |FILOSOFIA|En este necesario y perspicaz ensayo, Carlos Peña se hace cargo críticamente del menos precio del que, de un tiempo a esta parte, es objeto la filosofía. En base a acusaciones de despilfarro e inutilidad, ha sido progresivamente desplazada de los planes educativos en pro de una enseñanza enfocada en lo técnico y lo útil. Es por eso que el autor se pregunta si efectivamente la enseñanza de la filosofía carece hoy de justificación y sentido. No hay mejor forma de ilustrar la importancia de la filosofía, afirma Peña, que introducir al lector en el tio de reflexión que esta lleva adelante. Sirviéndose de ilustrativas anécdotas y de algunas de l as más importantes ideas del siglo XX (formuladas por Heidegger, Wittgenstein u Ortega), se explica en este ensayo de qué modo la filosofía se asoma a la estructura de la vida humana para descubir, finalmente, que ella es una realidad que se interpreta a sí misma.En otras palabras, si con la filosofía no se puede hacer nada, quizá ella sí pueda hacer algo con nosotros.
POR QUE LLORA PAPÁ|KRISTINA MURRAY|GATOS SUECOS|15000 |INFANTIL|Un libro sobre el misterio de las emociones y todos sus matices. A l@s niñ@s les encanta descubrir qué le pasa a ese padre que ven Astrid y Omar llorando el banco.
POR QUÉ NECESITAMOS UNA NUEVA CONSTITUCIÓN|CLAUDIA HEISS   |AGUILAR |8000 |ENSAYO|La actual Constitución no garantiza derechos. Su origen, historia, reformas y las razones de por qué debe haber una nueva Constitución con la mayor participación ciudadana.
POR QUE TENEMOS EL CEREBRO EN LA CABEZA?|MALDONADO, PEDRO|DEBATE|10000 |ENSAYO|
POR UNA CONSTITUCION FEMINISTA|VARIAS AUTORAS|PEZ ESPIRAL |12500 |FEMINISMO|
POR UNA MOSCA DE NADA|GRACIAS IGLESIAS|CANICAS|16500 |INFANTIL|¿Qué puede ocurrir cuando una mosca entra en un lugar de lo mas inconveniente?  ¡Un desastre total! ¿Y si cada intento de arreglarlo lo empeora?
PORFIADA Y REBELDE ES LA MEMORIA|CAYUQUEO, PEDRO|CATALONIA|12000 |ENSAYO|Nuevo libro de crónicas de Pedro Cayuqueo que en formato de columnas de opinión y entrevistas, entrega reflexiones medulares sobre la realidad actual del pueblo mapuche.
PORQUE AMAMOS A LOS PERROS NOS COMEMOS A LAS VACAS|JOY, MELANIE|PLAZA Y VALDES|14500 |VERDE ANIMAL|Esta obra revolucionaria explora por qué en nuestra cultura nos mostramos tan dispuestos a comer algunos animales mientras que ni se nos pasa por la cabeza comernos a otros. Melanie Joy, psicóloga social, afirma que este fenómeno se explica por un proceso de negación. Hacemos caso omiso de los hechos: de la capacidad de conciencia de los animales, de su capacidad para sentir dolor, de las crueles prácticas ganaderas, de que no necesitamos comer carne y de que, por lo general, sin ella viviríamos más y mejor.Traducida a diez idiomas, se ha convertido ya en un clásico del movimiento animalista y está cambiando la percepción que tenemos sobre los animales a miles de lectores en todo el planeta.«Un análisis absorbente sobre por qué los seres humanos sienten afecto y compasión por ciertos animales, pero son insensibles al sufrimiento de los demás.» — Publishers Weekly.
POSTMODERNISMO PARA PRINCIPIANTES|APPIGNANESI. RICHARD|LONGSELLER|14600 |FILOSOFIA|¿Qué diablos es el Posmodernismo? El abarcativo y enigmático concepto, usado para definir nuestra condición cultural en los últimos tramos del siglo XX, parece inatrapable. El Posmodernismo tiene, con todo, sólidos pilares. Sostiene que la modernidad, del Iluminismo a la Revolución Industrial y el Marxismo, ha muerto. Y que actualmente vivimos en una interminable contemporaneidad, un mundo virtual a fenómenos tan extraños como la amnesia post-Holocausto, Disneylandia, el ciberespacio y lo que Fukuyama proclamó como el fin de la historia. A través de arte, la teoría y la historia, Posmodernismo para Principiantes ejecuta tres cortes certeros al campo. Explica los puntos esenciales del estructuralismo, la semiótica y la deconstrucción. Presenta a Foucault, Levy-Strauss, Barthes, Derrida, Lacan, Lyotard y otros popes... Revisa sus ideas y sus acciones. Los brillantes textos escritos y seleccionados por Richard Appignanesi, más las ilustraciones de Chris Garrat, permiten entender el sentido desmitificador del posmodernismo sin perderse e su galería de espejos.
PREGUNTAS AL AZAR|BENEDETTI, MARIO |BIBLOTECA MARIO BENEDETTI|7300 |POESÍA|Libro de bolsillo
PREGUNTAS AL AZAR|BENEDETTI, MARIO |VISOR LIBROS |7500 |POESÍA|Formato bolsillo.
PRESIDENTES DE CHILE|IRARRAZABAL, PAOLA|CONFIN EDICIONES|7500 |HISTORIA DE CHILE |El que abolió la esclavitud, la primera mujer, el que más ha viajado y el que fundó Carabineros. Para aprender y recordar a los presidentes chilenos es que en ninguna casa debiera faltar el libro ?Presidentes de Chile, ¿cómo se llamaba??. Paola Irazábal y Claudio Rolle reúnen una sencilla cronología para nunca más olvidar a nuestros jefes de Estado. ¿Cómo? Con bonitas ilustraciones y un elemento característico de su personalidad o mandato. Especial para niños. ¿Es posible recordar a todos los presidentes que ha tenido Chile desde 1800 hasta ahora, sin repetir ni equivocarse? Sí. El libro Presidentes de Chile ¿cómo se llamaba? encontró una buena fórmula: relacionarlos con hechos, objetos o características de su personalidad.
PRIMERO COMO TRAGEDIA DESPUES COMO FARSA|ZIZEK, SLAJOV|AKAL|21800 |FILOSOFIA|Si se han podido inyectar miles de millones de dólares en el sistema bancario mundial en un intento desesperado por estabilizar los mercados financieros, ¿por qué no se han podido unir las mismas fuerzas para afrontar la pobreza mundial y la crisis medioambiental? Sin dejar títere con cabeza, Slavoj ?i?ek realiza un análisis en el que enmarca los fallos morales del mundo moderno en los acontecimientos que marcaron la primera década de este siglo. Y halla respuesta en la conocida premisa de Marx sobre la repetición de la historia: primero como tragedia, después como farsa. Con los ataques del 11S y con el colapso global del crédito, el liberalismo ha muerto dos veces: como doctrina política y como teoría económica. Primero como tragedia, después como farsa es una llamada a la Izquierda para que se reinvente a la luz de nuestra desesperada situación histórica: el tiempo del chantaje liberal y moralista ha terminado.
PRINS|AIRA, CESAR|RANDOM HOUSE |10900 |LITERATURA UNIVERSAL|La nueva novela del genio literario argentino es, de nuevo, una insólita invitación a participar en un juego extraordinario made in Aira, a viajar por su mente caleidoscópica, siempre impredecible, de la realidad más terrenal a la metafísica más desconcertante.
